LOT,WF,TKIN time,SiO2 Under SiN depo THK,SiO2 Under SiN CMP THK,etch RF reflect power,ashing time,pre clean chemical flow rate,Chamber,Chuck center temp,Chuck Edge temp,Chamber pressure,Precursor,Precursor flow rate,RF Power,RF reflect Power Max,Main process time,PRE PC,PRE THK AVG,POST THK AVG,EDGE CENTER,POST PC
DAH.1,25,44933.52,149.5,139.8,10.21,300.1,1001,A,120,100,1200,SiH4,50,300,0.47,120,121,8697,12724,221,130
DAI.1,1,44935.78,149.1,139.5,12.64,299.9,997.4,A,120,100,1200,SiH4,50,300,1.98,120,100,8703,12767,279,140
DAI.1,2,44935.78,150.7,140.3,10.25,299.9,997.2,B,120,100,1200,SiH4,50,300,1.71,120,77,8715,12693,196,102
DAI.1,3,44935.78,154.1,142.1,16.68,300.1,1000,A,120,100,1200,SiH4,50,300,1.16,120,80,8733,12803,235,140
DAI.1,4,44935.78,150,140,10.36,300,998.7,B,120,100,1200,SiH4,50,300,2.18,120,82,8687,12711,201,134
DAI.1,5,44935.78,150.6,140.3,11.39,300,1000.3,A,120,100,1200,SiH4,50,300,1.74,120,127,8722,12786,256,136
DAI.1,6,44935.78,149.9,140,14.26,300,999.9,B,120,100,1200,SiH4,50,300,17.42,120,80,8693,12728,194,1792
DAI.1,7,44935.78,152.3,141.2,8.87,300,1001.2,A,120,100,1200,SiH4,50,300,0.81,120,97,8698,12777,237,191
DAI.1,8,44935.78,149.9,139.9,11.91,299.9,999.3,B,120,100,1200,SiH4,50,300,16.1,120,110,8699,12681,217,1425
DAI.1,9,44935.78,151.1,140.6,2.05,300.1,1004.6,A,120,100,1200,SiH4,50,300,1.19,120,122,8687,12760,223,132
DAI.1,10,44935.78,149.2,139.6,10.12,300.1,1000.9,B,120,100,1200,SiH4,50,300,1.24,120,114,8662,12687,219,87
DAI.1,11,44935.78,153.2,141.6,7.87,299.9,1001.4,A,120,100,1200,SiH4,50,300,0.81,120,85,8681,12724,257,148
DAI.1,12,44935.78,149.5,139.8,11.73,299.9,999.8,B,120,100,1200,SiH4,50,300,2.07,120,117,8690,12687,205,135
DAI.1,13,44935.78,149.8,139.9,8.82,300,999.6,A,120,100,1200,SiH4,50,300,0.52,120,92,8772,12834,244,217
DAI.1,14,44935.78,147.6,138.8,11.47,300,999.3,B,120,100,1200,SiH4,50,300,2.44,120,110,8778,12797,204,146
DAI.1,15,44935.78,148.3,139.1,8.19,300,999.4,A,120,100,1200,SiH4,50,300,1.39,120,116,8687,12727,273,135
DAI.1,16,44935.78,150.1,140.1,7.31,300,1004.4,B,120,100,1200,SiH4,50,300,2.25,120,84,8680,12718,195,120
DAI.1,17,44935.78,154,142,10.41,300,997.6,A,120,100,1200,SiH4,50,300,0.69,120,105,8679,12816,249,177
DAI.1,18,44935.78,150.8,140.4,7.61,300,999.7,B,120,100,1200,SiH4,50,300,0.48,120,101,8691,12673,214,146
DAI.1,19,44935.78,146.7,138.3,13.97,299.9,1002.2,A,120,100,1200,SiH4,50,300,0.73,120,115,8657,12729,210,177
DAI.1,20,44935.78,150.4,140.2,10.97,299.9,1000.3,B,120,100,1200,SiH4,50,300,2.22,120,101,8703,12657,224,130
DAI.1,21,44935.78,148.5,139.3,13.18,300.1,998.9,A,120,100,1200,SiH4,50,300,1.53,120,89,8656,12734,250,67
DAI.1,22,44935.78,148.7,139.4,11.71,300.2,1000,B,120,100,1200,SiH4,50,300,1.36,120,130,8711,12724,198,181
DAI.1,23,44935.78,151.4,140.7,13.65,300,998.5,A,120,100,1200,SiH4,50,300,1.03,120,102,8709,12789,230,110
DAI.1,24,44935.78,151.1,140.6,13.8,300,1004.5,B,120,100,1200,SiH4,50,300,1.04,120,28,8706,12722,202,79
DAI.1,25,44935.78,152.3,141.1,16.53,300,999.7,A,120,100,1200,SiH4,50,300,1.29,120,121,8697,12743,249,130
DAJ.1,1,44936,151.7,140.8,12.12,300,1004.1,A,120,100,1200,SiH4,50,300,0.83,120,100,8903,12974,255,140
DAJ.1,2,44936,152.7,141.4,9.55,300,998.8,B,120,100,1200,SiH4,50,300,1.32,120,77,8915,13012,209,102
DAJ.1,3,44936,151.2,140.6,6.77,299.7,1004,A,120,100,1200,SiH4,50,300,1.29,120,80,8933,13032,268,140
DAJ.1,4,44936,147.9,139,7.96,300,999.6,B,120,100,1200,SiH4,50,300,1.26,120,82,8887,12881,207,134
DAJ.1,5,44936,150.6,140.3,12.21,300,999.4,A,120,100,1200,SiH4,50,300,1.64,120,127,8922,13019,253,136
DAJ.1,6,44936,149.5,139.7,6.69,299.9,999,B,120,100,1200,SiH4,50,300,15.73,120,80,8893,12916,173,1126
DAJ.1,7,44936,149.6,139.8,12.02,299.9,999.6,A,120,100,1200,SiH4,50,300,1.13,120,97,8898,12990,260,191
DAJ.1,8,44936,148.9,139.5,13.84,300,997.2,B,120,100,1200,SiH4,50,300,1.42,120,110,8899,12927,190,118
DAJ.1,9,44936,150.1,140,10.59,299.8,997.3,A,120,100,1200,SiH4,50,300,1.75,120,122,8887,12962,251,132
DAJ.1,10,44936,149.2,139.6,11.77,300,999.2,B,120,100,1200,SiH4,50,300,0.98,120,114,8862,12894,202,87
DAJ.1,11,44936,147.7,138.9,14.29,299.8,1001.7,A,120,100,1200,SiH4,50,300,1.83,120,85,8881,12952,233,148
DAJ.1,12,44936,152.1,141,6.26,300,998.8,B,120,100,1200,SiH4,50,300,1.86,120,117,8890,12886,198,135
DAJ.1,13,44936,148,139,10.57,300,1000.2,A,120,100,1200,SiH4,50,300,1.84,120,92,8972,13035,237,217
DAJ.1,14,44936,149,139.5,4.97,300.1,1001.7,B,120,100,1200,SiH4,50,300,1.09,120,110,8978,12977,207,146
DAJ.1,15,44936,152.5,141.3,10.73,300,999.7,A,120,100,1200,SiH4,50,300,1.9,120,116,8887,13065,250,135
DAJ.1,16,44936,149.9,140,7.61,299.9,1001.5,B,120,100,1200,SiH4,50,300,0.99,120,84,8880,12874,195,120
DAJ.1,17,44936,153.1,141.5,18.55,299.9,999.3,A,120,100,1200,SiH4,50,300,1.93,120,105,8879,13000,244,177
DAJ.1,18,44936,148.3,139.1,12.62,300,1000.1,B,120,100,1200,SiH4,50,300,1.18,120,101,8891,12873,208,146
DAJ.1,19,44936,148.8,139.4,4.32,300,998.1,A,120,100,1200,SiH4,50,300,1.54,120,115,8857,12883,270,177
DAJ.1,20,44936,151.2,140.6,16.28,300.1,1001.3,B,120,100,1200,SiH4,50,300,1.6,120,101,8903,12865,190,130
DAJ.1,21,44936,147.9,139,16.26,300.1,1004.7,A,120,100,1200,SiH4,50,300,1.18,120,89,8856,12912,232,67
DAJ.1,22,44936,151.1,140.6,10.62,300.1,1000.3,B,120,100,1200,SiH4,50,300,1.25,120,130,8911,12928,199,181
DAJ.1,23,44936,147.5,138.8,13.36,300,1002.1,A,120,100,1200,SiH4,50,300,2.2,120,102,8909,12912,257,110
DAJ.1,24,44936,148.6,139.3,10.57,299.9,1001.4,B,120,100,1200,SiH4,50,300,1.73,120,28,8906,12895,204,79
DAJ.1,25,44936,147.6,138.8,10.33,299.7,1000.6,A,120,100,1200,SiH4,50,300,2.52,120,121,8897,13009,238,130
DAK.1,1,44937.01,150.8,140.4,10.45,300,1000.6,A,120,100,1200,SiH4,50,300,2.03,100,99,8686,12124,213,117
DAK.1,2,44937.01,153.6,141.8,10.8,299.9,999.3,B,120,100,1200,SiH4,50,300,0.55,100,104,8690,12092,168,152
DAK.1,3,44937.01,149.6,139.8,5.33,299.9,997.3,A,120,100,1200,SiH4,50,300,2,100,92,8714,12104,215,116
DAK.1,4,44937.01,151.7,140.9,5.6,300.1,1004,B,120,100,1200,SiH4,50,300,1.51,100,114,8679,12005,171,130
DAK.1,5,44937.01,149.6,139.8,11.1,300,999.2,A,120,100,1200,SiH4,50,300,0.73,100,106,8694,12114,212,110
DAK.1,6,44937.01,152.4,141.2,13.2,300.1,999.4,B,120,100,1200,SiH4,50,300,2.13,100,109,8716,12034,159,128
DAK.1,7,44937.01,149.4,139.7,15.63,299.9,998.6,A,120,100,1200,SiH4,50,300,0.77,100,94,8716,12149,207,137
DAK.1,8,44937.01,149.5,139.8,7.21,300.1,1001.8,B,120,100,1200,SiH4,50,300,1.04,100,99,8691,12013,165,123
DAK.1,9,44937.01,150.5,140.3,7.45,300.2,1001.2,A,120,100,1200,SiH4,50,300,0.34,100,104,8669,12041,200,123
DAK.1,10,44937.01,151.7,140.9,11.65,300,999.7,B,120,100,1200,SiH4,50,300,1.59,100,111,8678,12032,163,129
DAK.1,11,44937.01,148.1,139,7.82,299.9,998.1,A,120,100,1200,SiH4,50,300,1.87,100,88,8694,12139,203,147
DAK.1,12,44937.01,149.5,139.8,9.03,300,999.3,B,120,100,1200,SiH4,50,300,1.38,100,117,8735,12077,165,134
DAK.1,13,44937.01,146.7,138.3,17.36,300,1001.7,A,120,100,1200,SiH4,50,300,2,100,108,8714,12126,213,136
DAK.1,14,44937.01,152.3,141.1,12.84,299.9,999.6,B,120,100,1200,SiH4,50,300,1.02,100,85,8710,12003,161,130
DAK.1,15,44937.01,151.8,140.9,11.74,300,1000.3,A,120,100,1200,SiH4,50,300,1.68,100,121,8687,12095,214,125
DAK.1,16,44937.01,152.1,141,8.4,300,1002,B,120,100,1200,SiH4,50,300,1.42,100,97,8689,12036,171,111
DAK.1,17,44937.01,149,139.5,12.51,300,997.8,A,120,100,1200,SiH4,50,300,1.94,100,111,8680,12068,210,124
DAK.1,18,44937.01,150.6,140.3,9.7,300,999,B,120,100,1200,SiH4,50,300,1.71,100,108,8708,11998,162,147
DAK.1,19,44937.01,149.3,139.6,10.05,300.1,1004.6,A,120,100,1200,SiH4,50,300,0.88,100,90,8700,12107,201,144
DAK.1,20,44937.01,147.8,138.9,9.6,300.1,1000.7,B,120,100,1200,SiH4,50,300,1.34,100,90,8707,12036,163,144
DAK.1,21,44937.01,150.3,140.1,16.39,300.1,1001,A,120,100,1200,SiH4,50,300,1.65,100,111,8706,12099,209,125
DAK.1,22,44937.01,148.5,139.3,8.32,300,999.6,B,120,100,1200,SiH4,50,300,1.54,100,99,8671,11939,163,147
DAK.1,23,44937.01,149,139.5,4.92,299.9,996.8,A,120,100,1200,SiH4,50,300,1.81,100,117,8715,12109,212,113
DAK.1,24,44937.01,150.5,140.2,8.52,300.1,1000.6,B,120,100,1200,SiH4,50,300,1.53,100,91,8671,11978,181,136
DAK.1,25,44937.01,151.1,140.5,14.19,300,996.4,A,120,100,1200,SiH4,50,300,1.57,100,83,8690,12085,209,118
DAL.1,1,44937.14,148.9,139.4,9.05,300,1001.7,A,120,100,1200,SiH4,50,300,2.6,110,85,8726,12463,240,121
DAL.1,2,44937.14,151.4,140.7,6.32,300,1001,B,120,100,1200,SiH4,50,300,1.59,110,114,8714,12377,193,127
DAL.1,3,44937.14,152.1,141,6.38,299.9,998.8,A,120,100,1200,SiH4,50,300,1.46,110,82,8711,12474,220,130
DAL.1,4,44937.14,150.7,140.3,11.07,299.9,999.9,B,120,100,1200,SiH4,50,300,1.41,110,104,8692,12294,182,122
DAL.1,5,44937.14,147.7,138.9,8.89,300.1,1000.2,A,120,100,1200,SiH4,50,300,1.3,110,92,8716,12463,241,140
DAL.1,6,44937.14,148.6,139.3,12.09,300.2,997.3,B,120,100,1200,SiH4,50,300,1.84,110,82,8667,12261,173,133
DAL.1,7,44937.14,148.1,139.1,16.68,299.9,1004.1,A,120,100,1200,SiH4,50,300,0.63,110,98,8709,12457,232,145
DAL.1,8,44937.14,148.2,139.1,14.31,300,999.8,B,120,100,1200,SiH4,50,300,1.08,110,93,8697,12340,181,131
DAL.1,9,44937.14,149.3,139.6,10.83,299.9,999,A,120,100,1200,SiH4,50,300,1.33,110,80,8691,12458,236,129
DAL.1,10,44937.14,151.7,140.9,9.71,300,1001.8,B,120,100,1200,SiH4,50,300,0.71,110,97,8714,12342,178,135
DAL.1,11,44937.14,151.3,140.6,6.72,300.1,999,A,120,100,1200,SiH4,50,300,1.61,110,82,8672,12375,237,120
DAL.1,12,44937.14,148.9,139.5,10.94,300.1,1001.9,B,120,100,1200,SiH4,50,300,1.9,110,113,8677,12332,176,149
DAL.1,13,44937.14,148.5,139.2,12.32,299.9,1003.3,A,120,100,1200,SiH4,50,300,2.31,110,91,8672,12430,236,134
DAL.1,14,44937.14,148.7,139.3,12.25,299.9,998.5,B,120,100,1200,SiH4,50,300,1.54,110,112,8724,12329,178,140
DAL.1,15,44937.14,154.5,142.2,11.24,300.1,1001.6,A,120,100,1200,SiH4,50,300,1.19,110,118,8689,12395,231,142
DAL.1,16,44937.14,152.2,141.1,6.69,299.8,998.8,B,120,100,1200,SiH4,50,300,1.71,110,109,8704,12395,181,145
DAL.1,17,44937.14,149.2,139.6,7.98,299.9,997.6,A,120,100,1200,SiH4,50,300,1.51,110,82,8745,12499,244,102
DAL.1,18,44937.14,148.1,139.1,6.67,300.1,997.9,B,120,100,1200,SiH4,50,300,2.08,110,79,8654,12317,178,128
DAL.1,19,44937.14,150.9,140.5,11.13,300,1000.6,A,120,100,1200,SiH4,50,300,0.74,110,104,8695,12444,236,142
DAL.1,20,44937.14,151.6,140.8,10.29,300,1002.1,B,120,100,1200,SiH4,50,300,1.48,110,103,8692,12344,181,121
DAL.1,21,44937.14,149.4,139.7,10.77,300,1000,A,120,100,1200,SiH4,50,300,1.41,110,119,8707,12411,233,127
DAL.1,22,44937.14,149.9,140,10.86,300,996.7,B,120,100,1200,SiH4,50,300,2.38,110,103,8707,12359,184,109
DAL.1,23,44937.14,153.8,141.9,11.16,299.8,997,A,120,100,1200,SiH4,50,300,1.65,110,98,8700,12454,238,144
DAL.1,24,44937.14,148.9,139.4,9.62,300.2,997.9,B,120,100,1200,SiH4,50,300,1.19,110,104,8708,12351,186,119
DAL.1,25,44937.14,152,141,14.42,299.9,1000.2,A,120,100,1200,SiH4,50,300,2.19,110,112,8714,12433,235,141
DAM.1,1,44937.91,155.1,142.5,3.87,300,996.4,A,120,100,1200,SiH4,50,300,2.1,120,91,8688,12752,260,119
DAM.1,2,44937.91,149.6,139.8,7.2,299.9,998.3,B,120,100,1200,SiH4,50,300,2.1,120,111,8715,12689,201,110
DAM.1,3,44937.91,151.1,140.5,11.28,300,1003.1,A,120,100,1200,SiH4,50,300,0.74,120,98,8706,12802,261,134
DAM.1,4,44937.91,148.4,139.2,12.88,299.9,1004.4,B,120,100,1200,SiH4,50,300,1.81,120,102,8713,12736,202,136
DAM.1,5,44937.91,153.8,141.9,10.76,299.8,995.9,A,120,100,1200,SiH4,50,300,1.09,120,105,8710,12779,248,134
DAM.1,6,44937.91,151.7,140.8,7.04,300.1,998.7,B,120,100,1200,SiH4,50,300,0.92,120,115,8679,12645,198,129
DAM.1,7,44937.91,147.7,138.8,7.77,299.9,998.6,A,120,100,1200,SiH4,50,300,1.92,120,87,8687,12789,251,129
DAM.1,8,44937.91,148.3,139.1,10.42,299.9,1000.5,B,120,100,1200,SiH4,50,300,2.16,120,92,8728,12695,197,125
DAM.1,9,44937.91,151,140.5,6.36,299.9,1001.2,A,120,100,1200,SiH4,50,300,1.56,120,94,8724,12837,253,121
DAM.1,10,44937.91,148.1,139.1,11.83,300,1001.2,B,120,100,1200,SiH4,50,300,1.78,120,107,8689,12722,201,125
DAM.1,11,44937.91,147.5,138.8,14.08,299.9,1002.2,A,120,100,1200,SiH4,50,300,1.79,120,101,8712,12757,262,117
DAM.1,12,44937.91,150.8,140.4,14.26,300.1,999.8,B,120,100,1200,SiH4,50,300,2.05,120,100,8747,12735,200,115
DAM.1,13,44937.91,148,139,11.24,299.9,1001.8,A,120,100,1200,SiH4,50,300,2.1,120,112,8713,12787,250,133
DAM.1,14,44937.91,147.3,138.7,9.7,300,1002.2,B,120,100,1200,SiH4,50,300,1.55,120,100,8696,12690,198,136
DAM.1,15,44937.91,149.2,139.6,9.36,300,1001.7,A,120,100,1200,SiH4,50,300,1.57,120,89,8686,12757,268,138
DAM.1,16,44937.91,147.1,138.6,9.37,299.9,999.3,B,120,100,1200,SiH4,50,300,1.56,120,102,8731,12752,208,123
DAM.1,17,44937.91,150.8,140.4,9.51,300,995.8,A,120,100,1200,SiH4,50,300,1.81,120,85,8685,12752,259,118
DAM.1,18,44937.91,150.2,140.1,14.91,299.9,1000.4,B,120,100,1200,SiH4,50,300,2.18,120,98,8690,12669,211,121
DAM.1,19,44937.91,152.9,141.5,8.75,299.9,999.4,A,120,100,1200,SiH4,50,300,1.07,120,106,8687,12756,258,134
DAM.1,20,44937.91,149.9,140,11.9,299.9,1000.4,B,120,100,1200,SiH4,50,300,1.03,120,100,8706,12675,196,132
DAM.1,21,44937.91,148.3,139.2,14.28,299.9,1000.7,A,120,100,1200,SiH4,50,300,0.5,120,108,8726,12803,254,114
DAM.1,22,44937.91,148.2,139.1,11.79,299.9,999.3,B,120,100,1200,SiH4,50,300,0.93,120,76,8695,12682,199,122
DAM.1,23,44937.91,152.6,141.3,13.63,300,996.7,A,120,100,1200,SiH4,50,300,1.75,120,99,8713,12793,246,123
DAM.1,24,44937.91,150.2,140.1,9.34,300,1003.3,B,120,100,1200,SiH4,50,300,1.09,120,106,8684,12700,200,118
DAM.1,25,44937.91,146.6,138.3,11.66,299.9,1001.2,A,120,100,1200,SiH4,50,300,1.21,120,102,8681,12729,243,113
DAN.1,1,44939.4,153.4,141.7,9.34,299.9,1002.9,A,120,100,1200,SiH4,50,300,1.6,130,105,8771,13154,273,119
DAN.1,2,44939.4,146.3,138.2,10.47,299.9,998.2,B,120,100,1200,SiH4,50,300,1.72,130,109,8697,13014,221,136
DAN.1,3,44939.4,154.1,142.1,5.3,300.1,994.4,A,120,100,1200,SiH4,50,300,1.33,130,102,8673,13094,280,127
DAN.1,4,44939.4,151.9,140.9,11.32,300,1002,B,120,100,1200,SiH4,50,300,1.74,130,94,8671,13025,211,130
DAN.1,5,44939.4,148.7,139.4,7.35,299.8,999.5,A,120,100,1200,SiH4,50,300,1.57,130,97,8714,13118,273,114
DAN.1,6,44939.4,147.7,138.8,13.5,299.9,1002.2,B,120,100,1200,SiH4,50,300,1.47,130,101,8741,13114,216,142
DAN.1,7,44939.4,150,140,11.28,300,1003.3,A,120,100,1200,SiH4,50,300,1.17,130,125,8715,13144,280,123
DAN.1,8,44939.4,152.3,141.1,5.94,300,1002.3,B,120,100,1200,SiH4,50,300,2.02,130,99,8700,13008,218,124
DAN.1,9,44939.4,147.3,138.6,11.5,300,999.5,A,120,100,1200,SiH4,50,300,1.3,130,94,8685,13088,274,122
DAN.1,10,44939.4,151.9,140.9,7.29,300,997.7,B,120,100,1200,SiH4,50,300,0.95,130,85,8679,12961,220,122
DAN.1,11,44939.4,153,141.5,10.16,300,999.1,A,120,100,1200,SiH4,50,300,1.01,130,105,8692,13072,279,140
DAN.1,12,44939.4,149.2,139.6,12.02,300,998.6,B,120,100,1200,SiH4,50,300,1.72,130,114,8713,13050,220,131
DAN.1,13,44939.4,153.2,141.6,10.02,300,1002.2,A,120,100,1200,SiH4,50,300,1.78,130,95,8731,13197,266,139
DAN.1,14,44939.4,148.5,139.2,11.02,300,999.8,B,120,100,1200,SiH4,50,300,1.66,130,99,8711,13063,213,114
DAN.1,15,44939.4,149.3,139.6,15.32,300.2,1002.8,A,120,100,1200,SiH4,50,300,1.75,130,102,8701,13117,281,136
DAN.1,16,44939.4,151.3,140.7,11.99,300.1,998.8,B,120,100,1200,SiH4,50,300,1.87,130,98,8692,13058,217,144
DAN.1,17,44939.4,150,140,8.23,300,1000,A,120,100,1200,SiH4,50,300,1.86,130,98,8707,13139,267,118
DAN.1,18,44939.4,146.9,138.5,6.68,300,1001.6,B,120,100,1200,SiH4,50,300,0.77,130,108,8711,13046,219,135
DAN.1,19,44939.4,150.8,140.4,10.2,300.1,998.2,A,120,100,1200,SiH4,50,300,1.29,130,92,8698,13109,288,119
DAN.1,20,44939.4,148.2,139.1,6.66,299.7,998.8,B,120,100,1200,SiH4,50,300,1.01,130,118,8695,13040,223,121
DAN.1,21,44939.4,147.3,138.7,5.63,299.9,998,A,120,100,1200,SiH4,50,300,0.48,130,97,8723,13129,282,125
DAN.1,22,44939.4,151.6,140.8,5.57,300,999.4,B,120,100,1200,SiH4,50,300,1,130,108,8751,13134,217,126
DAN.1,23,44939.4,151.3,140.6,8.17,300,1001.5,A,120,100,1200,SiH4,50,300,1.44,130,94,8715,13159,284,125
DAN.1,24,44939.4,149.8,139.9,12.8,299.9,999.2,B,120,100,1200,SiH4,50,300,2.06,130,98,8665,13047,214,140
DAN.1,25,44939.4,147.3,138.7,10.44,300.2,998.2,A,120,100,1200,SiH4,50,300,2.1,130,106,8734,13166,272,133
DAO.1,1,44941.52,150.6,140.3,8.27,299.9,997.1,A,120,100,1200,SiH4,50,300,1.63,140,102,8700,13455,305,145
DAO.1,2,44941.52,148.7,139.3,9.04,299.9,996.1,B,120,100,1200,SiH4,50,300,2.18,140,98,8675,13424,231,133
DAO.1,3,44941.52,153.3,141.7,9.82,300,1000.8,A,120,100,1200,SiH4,50,300,1.34,140,88,8707,13482,307,140
DAO.1,4,44941.52,151.4,140.7,13.12,300.1,1000.8,B,120,100,1200,SiH4,50,300,1.73,140,109,8698,13392,230,128
DAO.1,5,44941.52,147.3,138.6,7.33,299.8,1002.8,A,120,100,1200,SiH4,50,300,1.44,140,113,8731,13422,297,141
DAO.1,6,44941.52,151.1,140.5,11.73,300.1,997.4,B,120,100,1200,SiH4,50,300,1.62,140,95,8738,13418,231,132
DAO.1,7,44941.52,151.4,140.7,10.34,300,1000.8,A,120,100,1200,SiH4,50,300,1.95,140,99,8690,13442,292,139
DAO.1,8,44941.52,150.9,140.5,14.55,299.9,1000.2,B,120,100,1200,SiH4,50,300,1.16,140,90,8646,13367,237,117
DAO.1,9,44941.52,149.1,139.5,13.64,299.8,1002.1,A,120,100,1200,SiH4,50,300,2.01,140,92,8698,13478,297,130
DAO.1,10,44941.52,145.9,137.9,8.16,299.9,996.3,B,120,100,1200,SiH4,50,300,1.16,140,92,8720,13434,232,120
DAO.1,11,44941.52,150.4,140.2,11.19,299.9,1002.7,A,120,100,1200,SiH4,50,300,2.05,140,100,8658,13423,303,124
DAO.1,12,44941.52,152.7,141.4,14.86,300,1002.1,B,120,100,1200,SiH4,50,300,1.61,140,94,8713,13429,237,117
DAO.1,13,44941.52,150.2,140.1,13.8,299.9,1002.5,A,120,100,1200,SiH4,50,300,1.78,140,115,8714,13488,304,129
DAO.1,14,44941.52,151.7,140.8,14.2,299.9,996.5,B,120,100,1200,SiH4,50,300,0.74,140,86,8705,13374,248,126
DAO.1,15,44941.52,147.1,138.6,5.34,299.9,997.1,A,120,100,1200,SiH4,50,300,0.95,140,89,8676,13443,303,119
DAO.1,16,44941.52,146.4,138.2,11.5,300,997.9,B,120,100,1200,SiH4,50,300,1.94,140,112,8715,13370,236,141
DAO.1,17,44941.52,154.5,142.2,14.27,299.9,999,A,120,100,1200,SiH4,50,300,1.39,140,105,8711,13490,299,144
DAO.1,18,44941.52,148.7,139.3,9.85,300,998.7,B,120,100,1200,SiH4,50,300,1.81,140,101,8711,13370,232,107
DAO.1,19,44941.52,145.6,137.8,10.48,300.1,1001,A,120,100,1200,SiH4,50,300,1.61,140,87,8709,13465,303,130
DAO.1,20,44941.52,149.7,139.9,13.74,299.9,997.9,B,120,100,1200,SiH4,50,300,0.99,140,110,8677,13364,238,143
DAO.1,21,44941.52,154.2,142.1,13.14,300,1001,A,120,100,1200,SiH4,50,300,1.73,140,116,8713,13453,295,123
DAO.1,22,44941.52,147.6,138.8,8.44,300,1001.6,B,120,100,1200,SiH4,50,300,1.59,140,97,8688,13327,224,118
DAO.1,23,44941.52,145.7,137.9,12.92,300,1000.2,A,120,100,1200,SiH4,50,300,1,140,93,8709,13463,298,111
DAO.1,24,44941.52,149.4,139.7,8.96,300.2,1000.2,B,120,100,1200,SiH4,50,300,1.5,140,100,8717,13375,237,128
DAO.1,25,44941.52,151,140.5,5.15,299.9,1001.1,A,120,100,1200,SiH4,50,300,1.47,140,105,8717,13456,303,121
DAP.1,1,44943.56,149.1,139.5,8.09,300,998.6,A,120,100,1200,SiH4,50,200,1.25,120,97,8675,12458,185,105
DAP.1,2,44943.56,149.3,139.7,9.77,299.8,1001.6,B,120,100,1200,SiH4,50,200,1.88,120,89,8682,12435,234,125
DAP.1,3,44943.56,149.4,139.7,12.37,300,999.4,A,120,100,1200,SiH4,50,200,1.9,120,114,8689,12473,194,119
DAP.1,4,44943.56,148.9,139.5,12.62,300,1001.6,B,120,100,1200,SiH4,50,200,1.3,120,95,8735,12425,238,118
DAP.1,5,44943.56,150.6,140.3,12.67,299.8,1002.2,A,120,100,1200,SiH4,50,200,1.05,120,85,8728,12530,186,121
DAP.1,6,44943.56,150.3,140.2,8.85,300.3,1004.3,B,120,100,1200,SiH4,50,200,2.15,120,100,8691,12451,223,93
DAP.1,7,44943.56,147.9,139,11.76,299.9,1000.9,A,120,100,1200,SiH4,50,200,1.97,120,96,8676,12498,183,120
DAP.1,8,44943.56,150.7,140.4,13.89,299.9,998.6,B,120,100,1200,SiH4,50,200,1.19,120,82,8688,12453,218,98
DAP.1,9,44943.56,151,140.5,11.56,300.1,1003.2,A,120,100,1200,SiH4,50,200,1.5,120,107,8712,12515,191,122
DAP.1,10,44943.56,153.5,141.7,13.08,300,998.8,B,120,100,1200,SiH4,50,200,1,120,125,8706,12447,232,115
DAP.1,11,44943.56,149.2,139.6,9.06,299.9,997.1,A,120,100,1200,SiH4,50,200,1.5,120,96,8660,12447,185,107
DAP.1,12,44943.56,150.8,140.4,10.54,300,999.4,B,120,100,1200,SiH4,50,200,2.01,120,99,8719,12455,226,109
DAP.1,13,44943.56,147.9,138.9,13.7,300.2,997.2,A,120,100,1200,SiH4,50,200,2.53,120,100,8702,12532,188,113
DAP.1,14,44943.56,152.3,141.2,10.6,300,1003.3,B,120,100,1200,SiH4,50,200,1.79,120,100,8674,12406,246,94
DAP.1,15,44943.56,151.6,140.8,14.69,300,1002.8,A,120,100,1200,SiH4,50,200,1.27,120,86,8686,12504,192,105
DAP.1,16,44943.56,151.7,140.9,7.31,300,997.9,B,120,100,1200,SiH4,50,200,1.34,120,81,8713,12457,237,107
DAP.1,17,44943.56,149,139.5,11.06,299.9,996.5,A,120,100,1200,SiH4,50,200,1.85,120,98,8717,12566,189,110
DAP.1,18,44943.56,152.6,141.3,8.55,300,998.5,B,120,100,1200,SiH4,50,200,1.13,120,99,8702,12424,241,108
DAP.1,19,44943.56,148.9,139.5,13.7,299.8,1001.9,A,120,100,1200,SiH4,50,200,1.36,120,105,8701,12482,193,98
DAP.1,20,44943.56,148.2,139.1,6.07,299.9,1000.5,B,120,100,1200,SiH4,50,200,1.05,120,100,8712,12491,243,102
DAP.1,21,44943.56,149.9,140,12.24,300,999.6,A,120,100,1200,SiH4,50,200,1.02,120,89,8686,12492,184,113
DAP.1,22,44943.56,148.5,139.2,7.58,300.1,999.6,B,120,100,1200,SiH4,50,200,1.5,120,90,8732,12472,232,120
DAP.1,23,44943.56,150.9,140.5,9.8,299.9,1002.7,A,120,100,1200,SiH4,50,200,1.89,120,101,8686,12479,191,117
DAP.1,24,44943.56,148.3,139.1,2.01,300,998.4,B,120,100,1200,SiH4,50,200,0.88,120,104,8686,12406,229,106
DAP.1,25,44943.56,148.5,139.2,11.77,300,999.5,A,120,100,1200,SiH4,50,200,2.47,120,101,8681,12483,188,126
DAQ.1,1,44943.62,151.2,140.6,8.96,300.1,1001.2,A,120,100,1200,SiH4,50,250,1.71,120,81,8702,12617,187,119
DAQ.1,2,44943.62,148.6,139.3,9.1,300.1,1004,B,120,100,1200,SiH4,50,250,0.75,120,109,8730,12618,238,131
